created_at,full_text,location,mentions,tokens,stemmed_tokens,clean_text
Tue Sep 17 06:53:05 +0000 2024,bilang Gibran fufufafa di tag dia fufufafa langsung jantungan panik hapus alamat kantornapapanik lah ini akun realmu drdolo jg di buat ngebazzer Mana suka edit hoax edit wajah jokowi bahkan gabung grub ya udah pasti bnyk harta karun isi HP mu dr kelakuan hoaxmu itu,,"['@staroflyfe', '@HILARlO', '@CCICPolri']","['bilang', 'Gibran', 'fufufafa', 'tag', 'fufufafa', 'langsung', 'jantungan', 'panik', 'hapus', 'alamat', 'kantornapapanik', 'akun', 'realmu', 'drdolo', 'jg', 'ngebazzer', 'suka', 'edit', 'hoax', 'edit', 'wajah', 'jokowi', 'gabung', 'grub', 'ya', 'udah', 'bnyk', 'harta', 'karun', 'isi', 'HP', 'mu', 'dr', 'kelakuan', 'hoaxmu']","['bilang', 'gibran', 'fufufafa', 'tag', 'fufufafa', 'langsung', 'jantung', 'panik', 'hapus', 'alamat', 'kantornapapanik', 'akun', 'real', 'drdolo', 'jg', 'ngebazzer', 'suka', 'edit', 'hoax', 'edit', 'wajah', 'jokowi', 'gabung', 'grub', 'ya', 'udah', 'bnyk', 'harta', 'karun', 'isi', 'hp', 'mu', 'dr', 'laku', 'hoaxmu']",bilang gibran fufufafa tag fufufafa langsung jantung panik hapus alamat kantornapapanik akun real drdolo jg ngebazzer suka edit hoax edit wajah jokowi gabung grub ya udah bnyk harta karun isi hp mu dr laku hoaxmu
Tue Sep 17 06:53:01 +0000 2024,Presiden lu sama petinggi lu brani gk ya apalagi RK pemuja keluarga fufufafa,,['@UusRsd'],"['Presiden', 'lu', 'petinggi', 'lu', 'brani', 'gk', 'ya', 'RK', 'pemuja', 'keluarga', 'fufufafa']","['presiden', 'lu', 'petinggi', 'lu', 'brani', 'gk', 'ya', 'rk', 'puja', 'keluarga', 'fufufafa']",presiden lu petinggi lu brani gk ya rk puja keluarga fufufafa
Tue Sep 17 06:52:14 +0000 2024,Habis fufufafa apalagi ya,,[],"['Habis', 'fufufafa', 'ya']","['habis', 'fufufafa', 'ya']",habis fufufafa ya
Tue Sep 17 06:52:13 +0000 2024,Kegiatan orang Miskin pengangguran lucu dan Aneh ya Nyali kalian emang berani dan patut diacungkan Jempol Tapi sayang Nyali kalian masih dibawah Lord Fufufafa,Indonesia,[],"['Kegiatan', 'orang', 'Miskin', 'pengangguran', 'lucu', 'Aneh', 'ya', 'Nyali', 'emang', 'berani', 'patut', 'diacungkan', 'Jempol', 'sayang', 'Nyali', 'dibawah', 'Lord', 'Fufufafa']","['giat', 'orang', 'miskin', 'anggur', 'lucu', 'aneh', 'ya', 'nyali', 'emang', 'berani', 'patut', 'acung', 'jempol', 'sayang', 'nyali', 'bawah', 'lord', 'fufufafa']",giat orang miskin anggur lucu aneh ya nyali emang berani patut acung jempol sayang nyali bawah lord fufufafa
Tue Sep 17 06:52:08 +0000 2024,Tinggal nunggu kader PKS nyerang fufufafa,jakarta,['@gatse8'],"['Tinggal', 'nunggu', 'kader', 'PKS', 'nyerang', 'fufufafa']","['tinggal', 'nunggu', 'kader', 'pks', 'nyerang', 'fufufafa']",tinggal nunggu kader pks nyerang fufufafa
Tue Sep 17 06:51:55 +0000 2024,Fufufafa bilang mukelu jelek bgt om dewan,"Central Java, Indonesia",['@habiburokhman'],"['Fufufafa', 'bilang', 'mukelu', 'jelek', 'bgt', 'om', 'dewan']","['fufufafa', 'bilang', 'mukelu', 'jelek', 'bgt', 'om', 'dewan']",fufufafa bilang mukelu jelek bgt om dewan
Tue Sep 17 06:49:02 +0000 2024,Kalau sebelum ini publik tak mendesak tak mungkin muncul yang namanya inisiatif pribadi seorang warga negara yang baik Mustahil Ga usah fufufafa lu Jamet,Jakarta Capital Region,[],"['publik', 'mendesak', 'muncul', 'namanya', 'inisiatif', 'pribadi', 'warga', 'negara', 'Mustahil', 'Ga', 'fufufafa', 'lu', 'Jamet']","['publik', 'desak', 'muncul', 'nama', 'inisiatif', 'pribadi', 'warga', 'negara', 'mustahil', 'ga', 'fufufafa', 'lu', 'jamet']",publik desak muncul nama inisiatif pribadi warga negara mustahil ga fufufafa lu jamet
Tue Sep 17 06:48:59 +0000 2024,dari pertemuan ini kira kira bu Megawati bakal masuk ke pemerintahan gak ya Fufufafa Kaesang Gratifikasi,,[],"['pertemuan', 'bu', 'Megawati', 'masuk', 'pemerintahan', 'gak', 'ya', 'Fufufafa', 'Kaesang', 'Gratifikasi']","['temu', 'bu', 'megawati', 'masuk', 'perintah', 'gak', 'ya', 'fufufafa', 'kaesang', 'gratifikasi']",temu bu megawati masuk perintah gak ya fufufafa kaesang gratifikasi
Tue Sep 17 06:48:47 +0000 2024,Anak mulyono mah bebas disuruh ngepel IKN juga mau ko TangkapJokowi tangkapkaesang TangkapPakJokowi FufufafaBocilPsikopat fufufafa tangkapmulyono,Dairi,[],"['Anak', 'mulyono', 'mah', 'bebas', 'disuruh', 'ngepel', 'IKN', 'ko', 'TangkapJokowi', 'tangkapkaesang', 'TangkapPakJokowi', 'FufufafaBocilPsikopat', 'fufufafa', 'tangkapmulyono']","['anak', 'mulyono', 'mah', 'bebas', 'suruh', 'ngepel', 'ikn', 'ko', 'tangkapjokowi', 'tangkapkaesang', 'tangkappakjokowi', 'fufufafabocilpsikopat', 'fufufafa', 'tangkapmulyono']",anak mulyono mah bebas suruh ngepel ikn ko tangkapjokowi tangkapkaesang tangkappakjokowi fufufafabocilpsikopat fufufafa tangkapmulyono
Tue Sep 17 06:48:41 +0000 2024,Pake muncungnya fufufafa buat nyedot,,['@youdy_siby'],"['Pake', 'muncungnya', 'fufufafa', 'nyedot']","['pake', 'muncungnya', 'fufufafa', 'nyedot']",pake muncungnya fufufafa nyedot
Tue Sep 17 06:48:32 +0000 2024,monggo suka edit hoax edit wajah jokowi bahkan gabung grub fb yg lecehin wajah jokowi lom ahli IT dengan moral suka bacod kyk fufufafa pasti menarik isi HP mu banyak bukti kelakuanmu gas dah lapor udah aku tagin dr kmrn akun polisinya,,"['@HILARlO', '@samarchitect86', '@SFjayati', '@BudiBukanIntel']","['monggo', 'suka', 'edit', 'hoax', 'edit', 'wajah', 'jokowi', 'gabung', 'grub', 'fb', 'yg', 'lecehin', 'wajah', 'jokowi', 'lom', 'ahli', 'IT', 'moral', 'suka', 'bacod', 'kyk', 'fufufafa', 'menarik', 'isi', 'HP', 'mu', 'bukti', 'kelakuanmu', 'gas', 'dah', 'lapor', 'udah', 'tagin', 'dr', 'kmrn', 'akun', 'polisinya']","['monggo', 'suka', 'edit', 'hoax', 'edit', 'wajah', 'jokowi', 'gabung', 'grub', 'fb', 'yg', 'lecehin', 'wajah', 'jokowi', 'lom', 'ahli', 'it', 'moral', 'suka', 'bacod', 'kyk', 'fufufafa', 'tarik', 'isi', 'hp', 'mu', 'bukti', 'laku', 'gas', 'dah', 'lapor', 'udah', 'tagin', 'dr', 'kmrn', 'akun', 'polisi']",monggo suka edit hoax edit wajah jokowi gabung grub fb yg lecehin wajah jokowi lom ahli it moral suka bacod kyk fufufafa tarik isi hp mu bukti laku gas dah lapor udah tagin dr kmrn akun polisi
Tue Sep 17 06:48:24 +0000 2024,Sabar ya dek ya fufufafa,,"['@bjoocx', '@habiburokhman']","['Sabar', 'ya', 'dek', 'ya', 'fufufafa']","['sabar', 'ya', 'dek', 'ya', 'fufufafa']",sabar ya dek ya fufufafa
Tue Sep 17 06:48:16 +0000 2024,Om dewan emang keren Kata akun fufufafa dibilang jelek loh,Jakarta Capital Region,['@habiburokhman'],"['Om', 'dewan', 'emang', 'keren', 'akun', 'fufufafa', 'dibilang', 'jelek', 'loh']","['om', 'dewan', 'emang', 'keren', 'akun', 'fufufafa', 'bilang', 'jelek', 'loh']",om dewan emang keren akun fufufafa bilang jelek loh
Tue Sep 17 06:47:50 +0000 2024,Loh gimana sih Katanya delik aduan ya yg bisa melapor ya Gibran sendiri atau para korban ujaran kebencian fufufafa lah Justru yg bisa gue laporin ke polisi itu elu karena udah memfitnah dan melakukan pencemaran nama baik terhadap gue,Jogja,['@tekarok007'],"['Loh', 'gimana', 'sih', 'delik', 'aduan', 'ya', 'yg', 'melapor', 'ya', 'Gibran', 'korban', 'ujaran', 'kebencian', 'fufufafa', 'yg', 'gue', 'laporin', 'polisi', 'elu', 'udah', 'memfitnah', 'pencemaran', 'nama', 'gue']","['loh', 'gimana', 'sih', 'delik', 'adu', 'ya', 'yg', 'lapor', 'ya', 'gibran', 'korban', 'ujar', 'benci', 'fufufafa', 'yg', 'gue', 'laporin', 'polisi', 'elu', 'udah', 'fitnah', 'cemar', 'nama', 'gue']",loh gimana sih delik adu ya yg lapor ya gibran korban ujar benci fufufafa yg gue laporin polisi elu udah fitnah cemar nama gue
Tue Sep 17 06:47:45 +0000 2024,PS JKW Wapresnya anak jkw yg lahir dr kept MK yg cacat hukum amp etika Programnya MELANJUTKAN Masuk KIM yg sdh jelas mendukung dinasti Diperintah IB HRS ganyang fufufafa malah nyerang said didu Sudah sangat jelas banget posisi kalian MenolakBego,,"['@arwidodo', '@msaid_didu', '@prabowo']","['PS', 'JKW', 'Wapresnya', 'anak', 'jkw', 'yg', 'lahir', 'dr', 'kept', 'MK', 'yg', 'cacat', 'hukum', 'amp', 'etika', 'Programnya', 'MELANJUTKAN', 'Masuk', 'KIM', 'yg', 'sdh', 'mendukung', 'dinasti', 'Diperintah', 'IB', 'HRS', 'ganyang', 'fufufafa', 'nyerang', 'said', 'didu', 'banget', 'posisi', 'MenolakBego']","['ps', 'jkw', 'wapresnya', 'anak', 'jkw', 'yg', 'lahir', 'dr', 'kept', 'mk', 'yg', 'cacat', 'hukum', 'amp', 'etika', 'program', 'lanjut', 'masuk', 'kim', 'yg', 'sdh', 'dukung', 'dinasti', 'perintah', 'ib', 'hrs', 'ganyang', 'fufufafa', 'nyerang', 'said', 'didu', 'banget', 'posisi', 'menolakbego']",ps jkw wapresnya anak jkw yg lahir dr kept mk yg cacat hukum amp etika program lanjut masuk kim yg sdh dukung dinasti perintah ib hrs ganyang fufufafa nyerang said didu banget posisi menolakbego
Tue Sep 17 06:47:42 +0000 2024,Kowe rakyat e fufufafa co,wilwatikta,['@gideonoir'],"['Kowe', 'rakyat', 'e', 'fufufafa', 'co']","['kowe', 'rakyat', 'e', 'fufufafa', 'co']",kowe rakyat e fufufafa co
Tue Sep 17 06:47:41 +0000 2024,Anak Abah itu dominanya kanjuga pendukung PKSdulu,,[],"['Anak', 'Abah', 'dominanya', 'kanjuga', 'pendukung', 'PKSdulu']","['anak', 'abah', 'dominanya', 'kanjuga', 'dukung', 'pksdulu']",anak abah dominanya kanjuga dukung pksdulu
Tue Sep 17 06:47:34 +0000 2024,Bodo amat Anies mau longsor atau mau naik grafiknya Fokus fufufafa,,['@AndrewsTjan'],"['Bodo', 'Anies', 'longsor', 'grafiknya', 'Fokus', 'fufufafa']","['bodo', 'anies', 'longsor', 'grafik', 'fokus', 'fufufafa']",bodo anies longsor grafik fokus fufufafa
Tue Sep 17 06:47:24 +0000 2024,kok loe ga laporin fufufafa kan udah yakin fufufafa itu Gibran nyuruh rkayat turun buat gagalin pelantikan Gibran trs skrng kok ketakutan sendiri emg di HP mu ada data rahasia apaan yg sampai ketakutan di periksa polisi hekelan Web palsu yg pasti hekel tau itu akun,,"['@HILARlO', '@Rocky_Antonie', '@DivHumas_Polri', '@prabowo', '@gibran_tweet', '@habiburokhman', '@Uki23', '@mas_veel']","['loe', 'ga', 'laporin', 'fufufafa', 'udah', 'fufufafa', 'Gibran', 'nyuruh', 'rkayat', 'turun', 'gagalin', 'pelantikan', 'Gibran', 'trs', 'skrng', 'ketakutan', 'emg', 'HP', 'mu', 'data', 'rahasia', 'yg', 'ketakutan', 'periksa', 'polisi', 'hekelan', 'Web', 'palsu', 'yg', 'hekel', 'tau', 'akun']","['loe', 'ga', 'laporin', 'fufufafa', 'udah', 'fufufafa', 'gibran', 'nyuruh', 'rkayat', 'turun', 'gagalin', 'lantik', 'gibran', 'trs', 'skrng', 'takut', 'emg', 'hp', 'mu', 'data', 'rahasia', 'yg', 'takut', 'periksa', 'polisi', 'hekelan', 'web', 'palsu', 'yg', 'hekel', 'tau', 'akun']",loe ga laporin fufufafa udah fufufafa gibran nyuruh rkayat turun gagalin lantik gibran trs skrng takut emg hp mu data rahasia yg takut periksa polisi hekelan web palsu yg hekel tau akun
Tue Sep 17 06:46:42 +0000 2024,PKS untuk Parlmen mungkin Yes PKS untuk pilkada big No No fufufafa,"Bekasi, Jawa Barat",['@ekagumilars'],"['PKS', 'Parlmen', 'Yes', 'PKS', 'pilkada', 'big', 'No', 'No', 'fufufafa']","['pks', 'parlmen', 'yes', 'pks', 'pilkada', 'big', 'no', 'no', 'fufufafa']",pks parlmen yes pks pilkada big no no fufufafa
Tue Sep 17 06:46:39 +0000 2024,Fufufafa gak ngaruh langsung masuk tempat sampah sekarang onlyfanskira kira berapa hari ini rame,,['@BebySoSweet'],"['Fufufafa', 'gak', 'ngaruh', 'langsung', 'masuk', 'sampah', 'onlyfanskira', 'rame']","['fufufafa', 'gak', 'ngaruh', 'langsung', 'masuk', 'sampah', 'onlyfanskira', 'rame']",fufufafa gak ngaruh langsung masuk sampah onlyfanskira rame
Tue Sep 17 06:46:36 +0000 2024,wah nyari jabatan prof sampai segitunya membela bajingan fufufafa,,['@hansssolo'],"['nyari', 'jabatan', 'prof', 'segitunya', 'membela', 'bajingan', 'fufufafa']","['nyari', 'jabat', 'prof', 'segitunya', 'bela', 'bajing', 'fufufafa']",nyari jabat prof segitunya bela bajing fufufafa
Tue Sep 17 06:46:31 +0000 2024,Bedakan orang bicara langsung dgn cuitan medsos yg belum tentu juga si gibran pelaku nyaanda bisa buktikan akun fufufafa itu si gibran apa tidak Ingatbukti Seperti contoh video di atas Bukan hanya dari Hanya dari saja,,"['@laki2bebas', '@FDonghun']","['Bedakan', 'orang', 'bicara', 'langsung', 'dgn', 'cuitan', 'medsos', 'yg', 'si', 'gibran', 'pelaku', 'nyaanda', 'buktikan', 'akun', 'fufufafa', 'si', 'gibran', 'Ingatbukti', 'contoh', 'video']","['beda', 'orang', 'bicara', 'langsung', 'dgn', 'cuit', 'medsos', 'yg', 'si', 'gibran', 'laku', 'nyaanda', 'bukti', 'akun', 'fufufafa', 'si', 'gibran', 'ingatbukti', 'contoh', 'video']",beda orang bicara langsung dgn cuit medsos yg si gibran laku nyaanda bukti akun fufufafa si gibran ingatbukti contoh video
Tue Sep 17 06:46:22 +0000 2024,Jangan di tanggapin pak g level anggota receh itu Satu sisi dia ikutin nasehat IBHRS untuk bersatu tapi si receh ini g ikutin nasehat yg harus bersama nyerang akun fufufafa Mungkin anak bininya KELAPARAN klo ikut nyerang,,"['@msaid_didu', '@PKSejahtera', '@msaid_didu', '@PKSejahtera']","['tanggapin', 'g', 'level', 'anggota', 'receh', 'sisi', 'ikutin', 'nasehat', 'IBHRS', 'bersatu', 'si', 'receh', 'g', 'ikutin', 'nasehat', 'yg', 'nyerang', 'akun', 'fufufafa', 'anak', 'bininya', 'KELAPARAN', 'klo', 'nyerang']","['tanggapin', 'g', 'level', 'anggota', 'receh', 'sisi', 'ikutin', 'nasehat', 'ibhrs', 'satu', 'si', 'receh', 'g', 'ikutin', 'nasehat', 'yg', 'nyerang', 'akun', 'fufufafa', 'anak', 'bini', 'lapar', 'klo', 'nyerang']",tanggapin g level anggota receh sisi ikutin nasehat ibhrs satu si receh g ikutin nasehat yg nyerang akun fufufafa anak bini lapar klo nyerang
Tue Sep 17 06:46:05 +0000 2024,Iniiii Bwt si Fufufafa,di hatimu yank👩‍❤️‍👨💍,"['@chndraaaa28', '@sikodoksakit']","['Iniiii', 'Bwt', 'si', 'Fufufafa']","['iniiii', 'bwt', 'si', 'fufufafa']",iniiii bwt si fufufafa
Tue Sep 17 06:46:02 +0000 2024,Mna berani nyenggol anak raja Kmren bae matian bela anak raja supaya bs maju pilkada eh ternyata digagalin sama mhsswa kirain punya malu ternyata tdk ada kmaluan fufufafa,,['@habiburokhman'],"['Mna', 'berani', 'nyenggol', 'anak', 'raja', 'Kmren', 'bae', 'matian', 'bela', 'anak', 'raja', 'bs', 'maju', 'pilkada', 'eh', 'digagalin', 'mhsswa', 'kirain', 'malu', 'tdk', 'kmaluan', 'fufufafa']","['mna', 'berani', 'nyenggol', 'anak', 'raja', 'kmren', 'bae', 'mati', 'bela', 'anak', 'raja', 'bs', 'maju', 'pilkada', 'eh', 'digagalin', 'mhsswa', 'kirain', 'malu', 'tdk', 'kmaluan', 'fufufafa']",mna berani nyenggol anak raja kmren bae mati bela anak raja bs maju pilkada eh digagalin mhsswa kirain malu tdk kmaluan fufufafa
Tue Sep 17 06:40:32 +0000 2024,Ini semua bentuk kepedulian rakyat terhadap pak PRABOWO yg akan memimpin negeri iniCapres nya pak prabowo apakah mempunyai adab dan etika dngn akunnya fufufafa Jijik punya wapres yg berotak MESUM,,[],"['bentuk', 'kepedulian', 'rakyat', 'PRABOWO', 'yg', 'memimpin', 'negeri', 'iniCapres', 'nya', 'prabowo', 'adab', 'etika', 'dngn', 'akunnya', 'fufufafa', 'Jijik', 'wapres', 'yg', 'berotak', 'MESUM']","['bentuk', 'peduli', 'rakyat', 'prabowo', 'yg', 'pimpin', 'negeri', 'inicapres', 'nya', 'prabowo', 'adab', 'etika', 'dngn', 'akun', 'fufufafa', 'jijik', 'wapres', 'yg', 'otak', 'mesum']",bentuk peduli rakyat prabowo yg pimpin negeri inicapres nya prabowo adab etika dngn akun fufufafa jijik wapres yg otak mesum
Tue Sep 17 06:40:26 +0000 2024,Kalo cuma kader doank mah kocak doank presiden PKS berani ngga mendesak dibukanya akun fufufafa,,['@ekagumilars'],"['Kalo', 'kader', 'doank', 'mah', 'kocak', 'doank', 'presiden', 'PKS', 'berani', 'ngga', 'mendesak', 'dibukanya', 'akun', 'fufufafa']","['kalo', 'kader', 'doank', 'mah', 'kocak', 'doank', 'presiden', 'pks', 'berani', 'ngga', 'desak', 'buka', 'akun', 'fufufafa']",kalo kader doank mah kocak doank presiden pks berani ngga desak buka akun fufufafa
Tue Sep 17 06:40:19 +0000 2024,Hari ini tugasmu bahas rahayu senggol arab narasi bikin netizen lupa isu fufufafa sama kebijakan bahlul para badjitol Klo gk becus makan yg udah diludahin mbah yg habis nginang nyirih,,['@Tita83079013'],"['tugasmu', 'bahas', 'rahayu', 'senggol', 'arab', 'narasi', 'bikin', 'netizen', 'lupa', 'isu', 'fufufafa', 'kebijakan', 'bahlul', 'badjitol', 'Klo', 'gk', 'becus', 'makan', 'yg', 'udah', 'diludahin', 'mbah', 'yg', 'habis', 'nginang', 'nyirih']","['tugas', 'bahas', 'rahayu', 'senggol', 'arab', 'narasi', 'bikin', 'netizen', 'lupa', 'isu', 'fufufafa', 'bijak', 'bahlul', 'badjitol', 'klo', 'gk', 'becus', 'makan', 'yg', 'udah', 'diludahin', 'mbah', 'yg', 'habis', 'nginang', 'nyirih']",tugas bahas rahayu senggol arab narasi bikin netizen lupa isu fufufafa bijak bahlul badjitol klo gk becus makan yg udah diludahin mbah yg habis nginang nyirih
Tue Sep 17 06:40:08 +0000 2024,Ini bener Pak Masa sih harga diri Bapak Istri dan Anak Bapak di hina sampai segitunya tapi bapak diam aja Setelah dapat momen tepat sebaiknya Fufufafa ini segera ditindak aja,,"['@Chynthia_K', '@prabowo', '@prabowo']","['bener', 'sih', 'harga', 'Istri', 'Anak', 'hina', 'segitunya', 'diam', 'aja', 'momen', 'Fufufafa', 'ditindak', 'aja']","['bener', 'sih', 'harga', 'istri', 'anak', 'hina', 'segitunya', 'diam', 'aja', 'momen', 'fufufafa', 'tindak', 'aja']",bener sih harga istri anak hina segitunya diam aja momen fufufafa tindak aja
Tue Sep 17 06:39:41 +0000 2024,Musa Samiri alias Dajjal sudah datang Fufufafa,"Kota Serang, Banten",[],"['Musa', 'Samiri', 'alias', 'Dajjal', 'Fufufafa']","['musa', 'samir', 'alias', 'dajjal', 'fufufafa']",musa samir alias dajjal fufufafa
Tue Sep 17 06:39:39 +0000 2024,berarti bener dong fufufafa milik gibran wkwkwkw keceplosan dia wkwk,,['@habiburokhman'],"['bener', 'fufufafa', 'milik', 'gibran', 'wkwkwkw', 'keceplosan', 'wkwk']","['bener', 'fufufafa', 'milik', 'gibran', 'wkwkwkw', 'ceplos', 'wkwk']",bener fufufafa milik gibran wkwkwkw ceplos wkwk
Tue Sep 17 06:39:25 +0000 2024,Adakah nanti bayi lahir yg bernama fufufafa,jateng,"['@abu_waras', '@JimlyAs']","['Adakah', 'bayi', 'lahir', 'yg', 'bernama', 'fufufafa']","['ada', 'bayi', 'lahir', 'yg', 'nama', 'fufufafa']",ada bayi lahir yg nama fufufafa
Tue Sep 17 06:39:13 +0000 2024,kenapa emang gilak buka mata lw blok bukaaa,,"['@wallstreet_id', '@fufu__fafa']","['emang', 'gilak', 'buka', 'mata', 'lw', 'blok', 'bukaaa']","['emang', 'gilak', 'buka', 'mata', 'lw', 'blok', 'bukaaa']",emang gilak buka mata lw blok bukaaa
Tue Sep 17 06:39:12 +0000 2024,Nggak salah ngapain takut diciduk tolol Justru Gibran tuh yg ketarketir takut diciduk karena fufufafa emang dia,Jogja,['@BinUwo29833'],"['Nggak', 'salah', 'ngapain', 'takut', 'diciduk', 'tolol', 'Gibran', 'tuh', 'yg', 'ketarketir', 'takut', 'diciduk', 'fufufafa', 'emang']","['nggak', 'salah', 'ngapain', 'takut', 'ciduk', 'tolol', 'gibran', 'tuh', 'yg', 'ketarketir', 'takut', 'ciduk', 'fufufafa', 'emang']",nggak salah ngapain takut ciduk tolol gibran tuh yg ketarketir takut ciduk fufufafa emang
Tue Sep 17 06:39:10 +0000 2024,Orang munafik,,[],"['Orang', 'munafik']","['orang', 'munafik']",orang munafik
Tue Sep 17 06:39:06 +0000 2024,Ga bermaksud membela tapi kalau beneran ngedit video pake AI terus bikin narasi jelek yang menggiring opini orang berarti lu ga jauh beda sama fufufafa,,['@fufu__fafa'],"['Ga', 'membela', 'beneran', 'ngedit', 'video', 'pake', 'AI', 'bikin', 'narasi', 'jelek', 'menggiring', 'opini', 'orang', 'lu', 'ga', 'beda', 'fufufafa']","['ga', 'bela', 'beneran', 'ngedit', 'video', 'pake', 'ai', 'bikin', 'narasi', 'jelek', 'giring', 'opini', 'orang', 'lu', 'ga', 'beda', 'fufufafa']",ga bela beneran ngedit video pake ai bikin narasi jelek giring opini orang lu ga beda fufufafa
Tue Sep 17 06:38:59 +0000 2024,Bisa nya dpt patung kampret cengarcengir,,['@fufu__fafa'],"['nya', 'dpt', 'patung', 'kampret', 'cengarcengir']","['nya', 'dpt', 'patung', 'kampret', 'cengarcengir']",nya dpt patung kampret cengarcengir
Tue Sep 17 06:38:53 +0000 2024,Fufufafa harus diganyang habis,"Tanah Abang, Indonesia",[],"['Fufufafa', 'diganyang', 'habis']","['fufufafa', 'ganyang', 'habis']",fufufafa ganyang habis
Tue Sep 17 06:38:50 +0000 2024,Tidak peduli tahun berapa Yang disampaikan adalah penghinaan secara pribadi ke Presiden terpilih dan akan melekat selamanya Ini menjadi masalah bangsa jika Prabowo dilantik nantinya Sebaiknya para anggota dewan sekarang mulai menyiapkan pembahasan Fufufafa Gate,"Pondokgede, Indonesia",['@habiburokhman'],"['peduli', 'penghinaan', 'pribadi', 'Presiden', 'terpilih', 'melekat', 'bangsa', 'Prabowo', 'dilantik', 'anggota', 'dewan', 'pembahasan', 'Fufufafa', 'Gate']","['peduli', 'hina', 'pribadi', 'presiden', 'pilih', 'lekat', 'bangsa', 'prabowo', 'lantik', 'anggota', 'dewan', 'bahas', 'fufufafa', 'gate']",peduli hina pribadi presiden pilih lekat bangsa prabowo lantik anggota dewan bahas fufufafa gate
Tue Sep 17 06:38:49 +0000 2024,bocil di angkat sm pasukan silent majority ya begini,,['@fufu__fafa'],"['bocil', 'angkat', 'sm', 'pasukan', 'silent', 'majority', 'ya']","['bocil', 'angkat', 'sm', 'pasu', 'silent', 'majority', 'ya']",bocil angkat sm pasu silent majority ya
Tue Sep 17 06:38:29 +0000 2024,Ganyang fufufafa,"Bekasi, Jawa Barat",['@ekagumilars'],"['Ganyang', 'fufufafa']","['ganyang', 'fufufafa']",ganyang fufufafa
Tue Sep 17 06:38:07 +0000 2024,Alhamdulillah saya juga udh sejalan sama HRS kata HRS d akhir yg harus d serang fufufafa bapaknya adiknya kakaknyanah pekaes kan skrg udh dukung kakaknya fufufafa,,['@dapitnih'],"['Alhamdulillah', 'udh', 'sejalan', 'HRS', 'HRS', 'd', 'yg', 'd', 'serang', 'fufufafa', 'bapaknya', 'adiknya', 'kakaknyanah', 'pekaes', 'skrg', 'udh', 'dukung', 'kakaknya', 'fufufafa']","['alhamdulillah', 'udh', 'jalan', 'hrs', 'hrs', 'd', 'yg', 'd', 'serang', 'fufufafa', 'bapak', 'adik', 'kakaknyanah', 'pekaes', 'skrg', 'udh', 'dukung', 'kakak', 'fufufafa']",alhamdulillah udh jalan hrs hrs d yg d serang fufufafa bapak adik kakaknyanah pekaes skrg udh dukung kakak fufufafa
Tue Sep 17 06:38:06 +0000 2024,DRAMA DIMULAI MPR Batal Lantik Gibran Jika Terbukti Kelola Fufufafa Pakar Prabowo amp Megawati Dealdealan Politik,,[],"['DRAMA', 'MPR', 'Batal', 'Lantik', 'Gibran', 'Terbukti', 'Kelola', 'Fufufafa', 'Pakar', 'Prabowo', 'amp', 'Megawati', 'Dealdealan', 'Politik']","['drama', 'mpr', 'batal', 'lantik', 'gibran', 'bukti', 'kelola', 'fufufafa', 'pakar', 'prabowo', 'amp', 'megawati', 'dealdealan', 'politik']",drama mpr batal lantik gibran bukti kelola fufufafa pakar prabowo amp megawati dealdealan politik
